 0.100000000  14.355  12.802  11.857   1.553   2.498   0.945
 0.120000000  13.102  11.788  10.958   1.314   2.144   0.830
 0.140000000  12.515  11.269  10.484   1.246   2.031   0.785
 0.160000000  12.101  10.891  10.132   1.210   1.969   0.759
 0.200000000  11.479  10.314   9.589   1.165   1.890   0.725
 0.250000000  10.912   9.783   9.085   1.129   1.827   0.698
 0.300000010  10.482   9.379   8.701   1.103   1.781   0.678
 0.396649150   9.834   8.776   8.132   1.058   1.702   0.644
 0.380112920   9.934   8.868   8.219   1.066   1.715   0.649
 0.400000010   9.816   8.758   8.115   1.058   1.701   0.643
 0.449999990   9.420   8.397   7.781   1.023   1.639   0.616
 0.454223780   9.366   8.348   7.737   1.018   1.629   0.611
 0.457477840   9.320   8.307   7.700   1.013   1.620   0.607
 0.459331240   9.292   8.282   7.677   1.010   1.615   0.605
 0.474424720   9.162   8.166   7.571   0.996   1.591   0.595
 0.492732320   8.997   8.018   7.436   0.979   1.561   0.582
 0.500000000   8.932   7.959   7.383   0.973   1.549   0.576
 0.538023710   8.471   7.554   7.022   0.917   1.449   0.532
 0.550000010   8.332   7.432   6.911   0.900   1.421   0.521
 0.565326570   8.134   7.262   6.761   0.872   1.373   0.501
 0.599863110   7.709   6.900   6.438   0.809   1.271   0.462
 0.600000020   7.708   6.899   6.437   0.809   1.271   0.462
 0.622883020   7.418   6.660   6.223   0.758   1.195   0.437
 0.647430600   7.118   6.414   6.002   0.704   1.116   0.412
 0.649999980   7.088   6.389   5.980   0.699   1.108   0.409
 0.663469670   6.928   6.259   5.863   0.669   1.065   0.396
 0.684708830   6.679   6.057   5.681   0.622   0.998   0.376
 0.699999990   6.511   5.919   5.556   0.592   0.955   0.363
 0.715054150   6.352   5.787   5.434   0.565   0.918   0.353
 0.735932170   6.134   5.603   5.266   0.531   0.868   0.337
 0.750000000   5.990   5.481   5.153   0.509   0.837   0.328
 0.759515460   5.897   5.398   5.076   0.499   0.821   0.322
 0.780022680   5.695   5.221   4.910   0.474   0.785   0.311
 0.799223240   5.506   5.053   4.754   0.453   0.752   0.299
 0.800000010   5.498   5.046   4.747   0.452   0.751   0.299
 0.804546180   5.454   5.007   4.710   0.447   0.744   0.297
 0.823991300   5.262   4.835   4.550   0.427   0.712   0.285
 0.841153440   5.093   4.682   4.405   0.411   0.688   0.277
 0.850000020   5.005   4.602   4.330   0.403   0.675   0.272
 0.862707970   4.877   4.486   4.221   0.391   0.656   0.265
 0.878099920   4.718   4.340   4.084   0.378   0.634   0.256
 0.891181290   4.578   4.212   3.963   0.366   0.615   0.249
 0.899999980   4.480   4.123   3.879   0.357   0.601   0.244
