 0.100000000  14.363  12.808  11.863   1.555   2.500   0.945
 0.120000000  13.108  11.792  10.962   1.316   2.146   0.830
 0.140000000  12.522  11.275  10.490   1.247   2.032   0.785
 0.160000000  12.114  10.903  10.143   1.211   1.971   0.760
 0.200000000  11.501  10.336   9.610   1.165   1.891   0.726
 0.250000000  10.939   9.809   9.111   1.130   1.828   0.698
 0.300000010  10.502   9.399   8.721   1.103   1.781   0.678
 0.392320600   9.872   8.811   8.165   1.061   1.707   0.646
 0.367229550  10.028   8.956   8.301   1.072   1.727   0.655
 0.400000010   9.829   8.770   8.126   1.059   1.703   0.644
 0.449999990   9.436   8.412   7.795   1.024   1.641   0.617
 0.453151580   9.398   8.378   7.764   1.020   1.634   0.614
 0.458249750   9.335   8.321   7.713   1.014   1.622   0.608
 0.461356370   9.293   8.283   7.678   1.010   1.615   0.605
 0.463135300   9.266   8.260   7.657   1.006   1.609   0.603
 0.483053300   9.103   8.113   7.523   0.990   1.580   0.590
 0.500000000   8.957   7.982   7.404   0.975   1.553   0.578
 0.530454870   8.593   7.662   7.119   0.931   1.474   0.543
 0.550000010   8.375   7.470   6.946   0.905   1.429   0.524
 0.576571820   8.043   7.185   6.693   0.858   1.350   0.492
 0.600000020   7.765   6.948   6.482   0.817   1.283   0.466
 0.613270220   7.602   6.813   6.361   0.789   1.241   0.452
 0.648563920   7.183   6.467   6.051   0.716   1.132   0.416
 0.649999980   7.166   6.454   6.039   0.712   1.127   0.415
 0.674492480   6.886   6.228   5.836   0.658   1.050   0.392
 0.699999990   6.606   6.001   5.632   0.605   0.974   0.369
 0.729951440   6.306   5.751   5.404   0.555   0.902   0.347
 0.750000000   6.110   5.587   5.254   0.523   0.856   0.333
 0.777622460   5.856   5.367   5.049   0.489   0.807   0.318
 0.800000010   5.654   5.190   4.885   0.464   0.769   0.305
 0.800583900   5.648   5.185   4.880   0.463   0.768   0.305
 0.829174760   5.392   4.959   4.670   0.433   0.722   0.289
 0.850000020   5.210   4.795   4.517   0.415   0.693   0.278
 0.855233250   5.165   4.755   4.479   0.410   0.686   0.276
 0.880079510   4.948   4.560   4.297   0.388   0.651   0.263
 0.899999980   4.773   4.402   4.149   0.371   0.624   0.253
 0.907114980   4.711   4.346   4.097   0.365   0.614   0.249
 0.927858350   4.527   4.178   3.941   0.349   0.586   0.237
 0.946705640   4.355   4.022   3.795   0.333   0.560   0.227
 0.949999990   4.325   3.994   3.769   0.331   0.556   0.225
 0.961331730   4.219   3.898   3.680   0.321   0.539   0.218
 0.976676760   4.072   3.765   3.557   0.307   0.515   0.208
 0.990064620   3.942   3.647   3.448   0.295   0.494   0.199
 1.000000000   3.844   3.558   3.365   0.286   0.479   0.193
 1.004714250   3.797   3.515   3.326   0.282   0.471   0.189
 1.017078160   3.673   3.402   3.222   0.271   0.451   0.180
 1.028937460   3.550   3.290   3.120   0.260   0.430   0.170
 1.039219500   3.438   3.188   3.024   0.250   0.414   0.164
 1.048184160   3.334   3.092   2.935   0.242   0.399   0.157
 1.049999950   3.312   3.071   2.916   0.241   0.396   0.155
 1.054709080   3.261   3.023   2.870   0.238   0.391   0.153
 1.056007980   3.247   3.010   2.857   0.237   0.390   0.153
 1.061743970   3.174   2.941   2.791   0.233   0.383   0.150
 1.067046640   3.093   2.863   2.717   0.230   0.376   0.146
 1.069173570   3.066   2.837   2.690   0.229   0.376   0.147
 1.077166080   2.967   2.738   2.591   0.229   0.376   0.147
 1.083910940   2.881   2.649   2.499   0.232   0.382   0.150
 1.089376690   2.810   2.571   2.416   0.239   0.394   0.155
 1.093799470   2.753   2.504   2.339   0.249   0.414   0.165
 1.097395180   2.710   2.446   2.269   0.264   0.441   0.177
 1.100000020   2.685   2.402   2.209   0.283   0.476   0.193
 1.101057890   2.679   2.385   2.184   0.294   0.495   0.201
 1.102984430   2.675   2.355   2.135   0.320   0.540   0.220
 1.104976300   2.682   2.328   2.084   0.354   0.598   0.244
 1.106632230   2.702   2.312   2.045   0.390   0.657   0.267
 1.108016370   2.737   2.311   2.022   0.426   0.715   0.289
 1.109238150   2.789   2.325   2.016   0.464   0.773   0.309
 1.110353950   2.857   2.356   2.027   0.501   0.830   0.329
 1.111426830   2.931   2.392   2.047   0.539   0.884   0.345
 1.112734440   2.986   2.409   2.046   0.577   0.940   0.363
 1.114215610   2.958   2.350   1.973   0.608   0.985   0.377
 1.114393000   2.950   2.339   1.961   0.611   0.989   0.378
 1.115484950   2.881   2.255   1.871   0.626   1.010   0.384
 1.116550210   2.796   2.159   1.770   0.637   1.026   0.389
 1.117550020   2.705   2.058   1.666   0.647   1.039   0.392
 1.118514780   2.608   1.953   1.557   0.655   1.051   0.396
 1.119413970   2.509   1.847   1.448   0.662   1.061   0.399
 1.120325210   2.403   1.733   1.331   0.670   1.072   0.402
 1.121094350   2.305   1.629   1.224   0.676   1.081   0.405
 1.121863840   2.202   1.518   1.110   0.684   1.092   0.408
 1.122607710   2.095   1.403   0.991   0.692   1.104   0.412
 1.123241070   1.997   1.298   0.883   0.699   1.114   0.415
 1.123834130   1.899   1.192   0.773   0.707   1.126   0.419
 1.124401210   1.799   1.082   0.659   0.717   1.140   0.423
 1.124886750   1.706   0.980   0.554   0.726   1.152   0.426
 1.125354410   1.611   0.875   0.446   0.736   1.165   0.429
 1.125793460   1.515   0.770   0.336   0.745   1.179   0.434
 1.126185180   1.423   0.667   0.230   0.756   1.193   0.437
 1.126544360   1.332   0.567   0.125   0.765   1.207   0.442
 1.126889470   1.239   0.463   0.016   0.776   1.223   0.447
 1.127197620   1.151   0.363  -0.087   0.788   1.238   0.450
 1.127491470   1.062   0.262  -0.193   0.800   1.255   0.455
 1.127762320   0.975   0.163  -0.296   0.812   1.271   0.459
 1.128016470   0.891   0.066  -0.398   0.825   1.289   0.464
 1.128259420   0.808  -0.028  -0.498   0.836   1.306   0.470
 1.128505350   0.729  -0.121  -0.596   0.850   1.325   0.475
 1.128754260   0.679  -0.178  -0.656   0.857   1.335   0.478
 1.128904340   0.708  -0.143  -0.618   0.851   1.326   0.475
 1.129033570   0.781  -0.055  -0.525   0.836   1.306   0.470
 1.129052400   0.789  -0.046  -0.515   0.835   1.304   0.469
 1.129221800   0.717  -0.129  -0.603   0.846   1.320   0.474
 1.129410980   0.636  -0.225  -0.704   0.861   1.340   0.479
 1.129588600   0.556  -0.318  -0.803   0.874   1.359   0.485
 1.129758480   0.475  -0.414  -0.904   0.889   1.379   0.490
 1.129909870   0.401  -0.504  -1.000   0.905   1.401   0.496
 1.130057690   0.323  -0.598  -1.101   0.921   1.424   0.503
 1.130191210   0.249  -0.689  -1.198   0.938   1.447   0.509
 1.130317570   0.174  -0.780  -1.295   0.954   1.469   0.515
 1.130432840   0.103  -0.869  -1.391   0.972   1.494   0.522
 1.130542870   0.031  -0.957  -1.486   0.988   1.517   0.529
 1.130641460  -0.036  -1.040  -1.576   1.004   1.540   0.536
 1.130735990  -0.105  -1.126  -1.669   1.021   1.564   0.543
 1.130821470  -0.169  -1.207  -1.758   1.038   1.589   0.551
 1.130902650  -0.234  -1.290  -1.848   1.056   1.614   0.558
 1.130978580  -0.296  -1.372  -1.938   1.076   1.642   0.566
 1.131048680  -0.358  -1.453  -2.026   1.095   1.668   0.573
 1.131114720  -0.417  -1.533  -2.116   1.116   1.699   0.583
 1.131189820  -0.488  -1.631  -2.223   1.143   1.735   0.592
 1.131246920  -0.545  -1.707  -2.309   1.162   1.764   0.602
 1.131311770  -0.609  -1.797  -2.411   1.188   1.802   0.614
 1.131371260  -0.672  -1.885  -2.512   1.213   1.840   0.627
 1.131427170  -0.737  -1.976  -2.614   1.239   1.877   0.638
 1.131479380  -0.798  -2.066  -2.717   1.268   1.919   0.651
 1.131525870  -0.852  -2.149  -2.813   1.297   1.961   0.664
 1.131569740  -0.906  -2.233  -2.911   1.327   2.005   0.678
 1.131611350  -0.955  -2.313  -3.007   1.358   2.052   0.694
 1.131649850  -0.998  -2.389  -3.100   1.391   2.102   0.711
 1.131685380  -1.040  -2.463  -3.191   1.423   2.151   0.728
 1.131719710  -1.084  -2.540  -3.284   1.456   2.200   0.744
 1.131752850  -1.123  -2.610  -3.370   1.487   2.247   0.760
 1.131752850   0.961   0.302  -0.097   0.659   1.058   0.399
 1.131975290   0.943   0.279  -0.123   0.664   1.066   0.402
 1.132197500   0.934   0.268  -0.135   0.666   1.069   0.403
 1.132422570   0.925   0.259  -0.144   0.666   1.069   0.403
 1.132625700   0.918   0.253  -0.150   0.665   1.068   0.403
 1.132830980   0.911   0.247  -0.155   0.664   1.066   0.402
 1.133059140   0.904   0.241  -0.160   0.663   1.064   0.401
 1.133261320   0.897   0.237  -0.164   0.660   1.061   0.401
 1.133464930   0.891   0.232  -0.168   0.659   1.059   0.400
 1.133667350   0.884   0.227  -0.172   0.657   1.056   0.399
 1.133891580   0.877   0.221  -0.177   0.656   1.054   0.398
 1.134104490   0.869   0.216  -0.182   0.653   1.051   0.398
 1.134333130   0.862   0.210  -0.187   0.652   1.049   0.397
 1.134537460   0.855   0.205  -0.191   0.650   1.046   0.396
 1.134754300   0.848   0.199  -0.196   0.649   1.044   0.395
 1.134962080   0.842   0.194  -0.201   0.648   1.043   0.395
 1.135187510   0.835   0.188  -0.206   0.647   1.041   0.394
 1.135402800   0.828   0.183  -0.211   0.645   1.039   0.394
 1.135614990   0.822   0.177  -0.216   0.645   1.038   0.393
 1.135825990   0.816   0.172  -0.221   0.644   1.037   0.393
 1.136055590   0.809   0.166  -0.227   0.643   1.036   0.393
 1.136266470   0.804   0.161  -0.232   0.643   1.036   0.393
 1.136484270   0.798   0.155  -0.238   0.643   1.036   0.393
 1.136594650   0.795   0.151  -0.242   0.644   1.037   0.393
 1.136722090   0.791   0.148  -0.245   0.643   1.036   0.393
 1.136976720   0.785   0.141  -0.253   0.644   1.038   0.394
 1.137223120   0.778   0.133  -0.261   0.645   1.039   0.394
 1.137472510   0.772   0.125  -0.270   0.647   1.042   0.395
 1.137724040   0.765   0.115  -0.281   0.650   1.046   0.396
 1.137972000   0.757   0.105  -0.293   0.652   1.050   0.398
 1.138221860   0.749   0.093  -0.305   0.656   1.054   0.398
 1.138248560   0.749   0.092  -0.307   0.657   1.056   0.399
 1.138372780   0.745   0.086  -0.313   0.659   1.058   0.399
 1.138616440   0.732   0.076  -0.323   0.656   1.055   0.399
 1.138848900   0.734   0.074  -0.326   0.660   1.060   0.400
 1.139085410   0.719   0.047  -0.358   0.672   1.077   0.405
 1.139319420   0.686  -0.004  -0.417   0.690   1.103   0.413
 1.139469980   0.636  -0.081  -0.504   0.717   1.140   0.423
 1.139526010   0.580  -0.159  -0.591   0.739   1.171   0.432
 1.139548180   0.518  -0.244  -0.684   0.762   1.202   0.440
 1.139557120   0.455  -0.327  -0.775   0.782   1.230   0.448
 1.139559390   0.427  -0.363  -0.815   0.790   1.242   0.452
 1.139559510   0.426  -0.364  -0.816   0.790   1.242   0.452
 1.139562610   0.378  -0.425  -0.881   0.803   1.259   0.456
 1.139567610   0.293  -0.532  -0.997   0.825   1.290   0.465
 1.139573930   0.223  -0.621  -1.093   0.844   1.316   0.472
 1.139586450   0.286  -0.539  -1.004   0.825   1.290   0.465
 1.139690400   0.296  -0.528  -0.992   0.824   1.288   0.464
 1.139781830   0.224  -0.620  -1.093   0.844   1.317   0.473
 1.139838810   0.149  -0.718  -1.199   0.867   1.348   0.481
 1.139881130   0.084  -0.802  -1.291   0.886   1.375   0.489
 1.139931440   0.018  -0.888  -1.384   0.906   1.402   0.496
 1.139981630  -0.050  -0.977  -1.481   0.927   1.431   0.504
 1.140027170  -0.118  -1.065  -1.578   0.947   1.460   0.513
 1.140069370  -0.185  -1.154  -1.675   0.969   1.490   0.521
 1.140107750  -0.251  -1.241  -1.770   0.990   1.519   0.529
 1.140142680  -0.316  -1.326  -1.863   1.010   1.547   0.537
 1.140173320  -0.378  -1.409  -1.955   1.031   1.577   0.546
 1.140201330  -0.439  -1.492  -2.048   1.053   1.609   0.556
 1.140227200  -0.498  -1.574  -2.139   1.076   1.641   0.565
 1.140251640  -0.555  -1.655  -2.230   1.100   1.675   0.575
 1.140274880  -0.613  -1.737  -2.321   1.124   1.708   0.584
 1.140295980  -0.669  -1.819  -2.413   1.150   1.744   0.594
 1.140316250  -0.721  -1.894  -2.499   1.173   1.778   0.605
 1.140336630  -0.771  -1.967  -2.584   1.196   1.813   0.617
 1.140357260  -0.820  -2.040  -2.668   1.220   1.848   0.628
 1.140377520  -0.868  -2.114  -2.754   1.246   1.886   0.640
 1.140395640  -0.914  -2.189  -2.843   1.275   1.929   0.654
 1.140408870  -0.962  -2.267  -2.935   1.305   1.973   0.668
 1.140418770  -1.002  -2.337  -3.017   1.335   2.015   0.680
 1.140428780  -1.040  -2.405  -3.101   1.365   2.061   0.696
 1.140437360  -1.076  -2.473  -3.186   1.397   2.110   0.713
 1.140446420  -1.109  -2.539  -3.268   1.430   2.159   0.729
 1.140449050  -1.142  -2.605  -3.352   1.463   2.210   0.747
 1.140450720  -1.042  -2.404  -3.099   1.362   2.057   0.695
 1.140450840  -1.008  -2.343  -3.024   1.335   2.016   0.681
 1.140450840  -1.034  -2.390  -3.080   1.356   2.046   0.690
 1.140450950  -1.055  -2.432  -3.133   1.377   2.078   0.701
 1.140451670  -1.067  -2.454  -3.162   1.387   2.095   0.708
 1.140452150  -1.098  -2.515  -3.238   1.417   2.140   0.723
 1.140452620  -1.127  -2.574  -3.312   1.447   2.185   0.738
 1.140453100  -1.155  -2.631  -3.384   1.476   2.229   0.753
 1.140453700  -1.180  -2.686  -3.454   1.506   2.274   0.768
 1.140454770  -1.208  -2.754  -3.543   1.546   2.335   0.789
 1.140456200  -1.227  -2.808  -3.619   1.581   2.392   0.811
 1.140458700  -1.240  -2.849  -3.682   1.609   2.442   0.833
 1.140460370  -1.234  -2.827  -3.647   1.593   2.413   0.820
 1.140460370  -1.232  -2.823  -3.641   1.591   2.409   0.818
