 0.100000000  14.366  12.810  11.864   1.556   2.502   0.946
 0.120000000  13.110  11.794  10.964   1.316   2.146   0.830
 0.140000000  12.524  11.278  10.492   1.246   2.032   0.786
 0.160000000  12.118  10.907  10.147   1.211   1.971   0.760
 0.200000000  11.508  10.344   9.618   1.164   1.890   0.726
 0.250000000  10.947   9.818   9.119   1.129   1.828   0.699
 0.300000010  10.514   9.411   8.733   1.103   1.781   0.678
 0.390519680   9.887   8.826   8.180   1.061   1.707   0.646
 0.361958210  10.068   8.993   8.336   1.075   1.732   0.657
 0.400000010   9.833   8.774   8.130   1.059   1.703   0.644
 0.440717850   9.509   8.479   7.857   1.030   1.652   0.622
 0.449999990   9.442   8.417   7.799   1.025   1.643   0.618
 0.454970270   9.383   8.365   7.752   1.018   1.631   0.613
 0.459948510   9.322   8.310   7.703   1.012   1.619   0.607
 0.462992460   9.281   8.273   7.669   1.008   1.612   0.604
 0.464739740   9.256   8.251   7.649   1.005   1.607   0.602
 0.486717910   9.078   8.091   7.503   0.987   1.575   0.588
 0.500000000   8.965   7.989   7.410   0.976   1.555   0.579
 0.546399060   8.428   7.517   6.988   0.911   1.440   0.529
 0.550000010   8.389   7.483   6.957   0.906   1.432   0.526
 0.600000020   7.784   6.964   6.496   0.820   1.288   0.468
 0.635963380   7.353   6.607   6.177   0.746   1.176   0.430
 0.649999980   7.192   6.475   6.058   0.717   1.134   0.417
 0.668945310   6.976   6.301   5.903   0.675   1.073   0.398
 0.699999990   6.637   6.027   5.656   0.610   0.981   0.371
 0.726178350   6.378   5.812   5.460   0.566   0.918   0.352
 0.750000000   6.148   5.621   5.285   0.527   0.863   0.336
 0.774270060   5.928   5.431   5.110   0.497   0.818   0.321
 0.800000010   5.701   5.233   4.926   0.468   0.775   0.307
 0.830379310   5.437   5.001   4.711   0.436   0.726   0.290
 0.850000020   5.271   4.852   4.572   0.419   0.699   0.280
 0.858165140   5.203   4.791   4.515   0.412   0.688   0.276
 0.886826750   4.963   4.576   4.314   0.387   0.649   0.262
 0.899999980   4.853   4.477   4.222   0.376   0.631   0.255
 0.917339740   4.708   4.347   4.101   0.361   0.607   0.246
 0.940837920   4.512   4.169   3.935   0.343   0.577   0.234
 0.949999990   4.434   4.098   3.869   0.336   0.565   0.229
 0.960642340   4.344   4.016   3.794   0.328   0.550   0.222
 0.980140920   4.174   3.863   3.653   0.311   0.521   0.210
 0.996942160   4.025   3.728   3.528   0.297   0.497   0.200
 1.000000000   3.998   3.704   3.506   0.294   0.492   0.198
 1.013124940   3.878   3.596   3.408   0.282   0.470   0.188
 1.027282710   3.747   3.479   3.302   0.268   0.445   0.177
 1.040714620   3.621   3.365   3.198   0.256   0.423   0.167
 1.049999950   3.533   3.286   3.126   0.247   0.407   0.160
 1.057062630   3.468   3.227   3.073   0.241   0.395   0.154
 1.065918090   3.387   3.154   3.005   0.233   0.382   0.149
 1.073491450   3.319   3.091   2.946   0.228   0.373   0.145
 1.083500620   3.232   3.009   2.869   0.223   0.363   0.140
 1.084834460   3.221   2.999   2.859   0.222   0.362   0.140
 1.089777710   3.151   2.937   2.804   0.214   0.347   0.133
 1.094363090   3.064   2.860   2.736   0.204   0.328   0.124
 1.097276690   3.032   2.830   2.707   0.202   0.325   0.123
 1.100000020   3.002   2.802   2.681   0.200   0.321   0.121
 1.118841890   2.792   2.594   2.472   0.198   0.320   0.122
 1.133764150   2.618   2.404   2.269   0.214   0.349   0.135
 1.141392830   2.534   2.294   2.136   0.240   0.398   0.158
 1.146026970   2.507   2.226   2.035   0.281   0.472   0.191
 1.148490190   2.514   2.195   1.975   0.319   0.539   0.220
 1.149999980   2.531   2.181   1.939   0.350   0.592   0.242
 1.150359510   2.537   2.179   1.931   0.358   0.606   0.248
 1.151842830   2.570   2.176   1.906   0.394   0.664   0.270
 1.153199320   2.618   2.186   1.894   0.432   0.724   0.292
 1.154475570   2.683   2.212   1.899   0.471   0.784   0.313
 1.155709620   2.765   2.256   1.924   0.509   0.841   0.332
 1.156907560   2.851   2.305   1.956   0.546   0.895   0.349
 1.158633350   2.895   2.310   1.944   0.585   0.951   0.366
 1.160027980   2.869   2.260   1.884   0.609   0.985   0.376
 1.160256620   2.859   2.248   1.870   0.611   0.989   0.378
 1.161848070   2.775   2.146   1.762   0.629   1.013   0.384
 1.163167950   2.685   2.046   1.656   0.639   1.029   0.390
 1.164398310   2.591   1.943   1.550   0.648   1.041   0.393
 1.165635230   2.486   1.830   1.433   0.656   1.053   0.397
 1.166767600   2.381   1.718   1.318   0.663   1.063   0.400
 1.167735220   2.287   1.616   1.214   0.671   1.073   0.402
 1.168751360   2.179   1.501   1.096   0.678   1.083   0.405
 1.169627790   2.079   1.395   0.986   0.684   1.093   0.409
 1.170453070   1.979   1.286   0.874   0.693   1.105   0.412
 1.171188470   1.883   1.182   0.767   0.701   1.116   0.415
 1.171901940   1.784   1.074   0.654   0.710   1.130   0.420
 1.172519210   1.691   0.972   0.549   0.719   1.142   0.423
 1.173129680   1.592   0.864   0.437   0.728   1.155   0.427
 1.173650980   1.502   0.765   0.334   0.737   1.168   0.431
 1.174154400   1.408   0.661   0.226   0.747   1.182   0.435
 1.174620150   1.315   0.558   0.119   0.757   1.196   0.439
 1.175038340   1.226   0.458   0.015   0.768   1.211   0.443
 1.175436740   1.135   0.356  -0.092   0.779   1.227   0.448
 1.175794600   1.049   0.258  -0.193   0.791   1.242   0.451
 1.176143170   0.960   0.157  -0.299   0.803   1.259   0.456
 1.176454420   0.877   0.062  -0.399   0.815   1.276   0.461
 1.176762340   0.794  -0.034  -0.499   0.828   1.293   0.465
 1.177070020   0.718  -0.122  -0.593   0.840   1.311   0.471
 1.177374960   0.669  -0.178  -0.652   0.847   1.321   0.474
 1.177566410   0.707  -0.132  -0.603   0.839   1.310   0.471
 1.177736760   0.772  -0.055  -0.520   0.827   1.292   0.465
 1.177748920   0.776  -0.050  -0.515   0.826   1.291   0.465
 1.177976010   0.699  -0.139  -0.610   0.838   1.309   0.471
 1.178220870   0.615  -0.236  -0.712   0.851   1.327   0.476
 1.178447720   0.534  -0.331  -0.812   0.865   1.346   0.481
 1.178657530   0.456  -0.424  -0.911   0.880   1.367   0.487
 1.178855300   0.377  -0.517  -1.010   0.894   1.387   0.493
 1.179037450   0.302  -0.609  -1.108   0.911   1.410   0.499
 1.179210070   0.225  -0.702  -1.207   0.927   1.432   0.505
 1.179368500   0.152  -0.793  -1.304   0.945   1.456   0.511
 1.179516320   0.078  -0.883  -1.401   0.961   1.479   0.518
 1.179651260   0.008  -0.971  -1.495   0.979   1.503   0.524
 1.179779770  -0.063  -1.057  -1.589   0.994   1.526   0.532
 1.179897670  -0.131  -1.142  -1.680   1.011   1.549   0.538
 1.180006740  -0.196  -1.225  -1.771   1.029   1.575   0.546
 1.180110930  -0.263  -1.309  -1.862   1.046   1.599   0.553
 1.180205350  -0.325  -1.390  -1.951   1.065   1.626   0.561
 1.180296060  -0.389  -1.473  -2.042   1.084   1.653   0.569
 1.180397150  -0.461  -1.571  -2.151   1.110   1.690   0.580
 1.180474280  -0.522  -1.652  -2.240   1.130   1.718   0.588
 1.180562850  -0.592  -1.748  -2.348   1.156   1.756   0.600
 1.180642840  -0.656  -1.838  -2.449   1.182   1.793   0.611
 1.180717830  -0.722  -1.930  -2.553   1.208   1.831   0.623
 1.180774690  -0.774  -2.003  -2.636   1.229   1.862   0.633
 1.180838700  -0.834  -2.090  -2.736   1.256   1.902   0.646
 1.180898900  -0.893  -2.178  -2.837   1.285   1.944   0.659
 1.180954930  -0.947  -2.263  -2.936   1.316   1.989   0.673
 1.181007150  -0.998  -2.346  -3.034   1.348   2.036   0.688
 1.181054830  -1.042  -2.421  -3.126   1.379   2.084   0.705
 1.181100370  -1.086  -2.498  -3.219   1.412   2.133   0.721
 1.181143760  -1.129  -2.574  -3.312   1.445   2.183   0.738
 1.181178690  -1.162  -2.632  -3.383   1.470   2.221   0.751
 1.181178690   0.927   0.270  -0.128   0.657   1.055   0.398
 1.181463000   0.911   0.248  -0.153   0.663   1.064   0.401
 1.181748150   0.902   0.237  -0.166   0.665   1.068   0.403
 1.182033660   0.892   0.227  -0.175   0.665   1.067   0.402
